scenario,description,category,generated_video_name
0171_perspective-right_take-1_trimmed-solid-ball-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange tennis ball is on the table. The woven basket is attached to a strong magnet that is connected to an orange cord. The woven basket hanging on an orange cord covers the ball and is then lifted to the top of the frame.,Solid Mechanics,0171_perspective-right_trimmed-solid-ball-peakaboo.mp4
0172_perspective-left_take-1_trimmed-stable-blocks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A pink block is carefully placed atop a simple structure of colorful blocks that resembles a gate by a blue-black grabber tool that then retracts upward.,Solid Mechanics,0172_perspective-left_trimmed-stable-blocks.mp4
0173_perspective-center_take-1_trimmed-stable-blocks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A pink block is carefully placed atop a simple structure of colorful blocks that resembles a gate by a blue-black grabber tool that then retracts upward.,Solid Mechanics,0173_perspective-center_trimmed-stable-blocks.mp4
0174_perspective-right_take-1_trimmed-stable-blocks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A pink block is carefully placed atop a simple structure of colorful blocks that resembles a gate by a blue-black grabber tool that then retracts upward.,Solid Mechanics,0174_perspective-right_trimmed-stable-blocks.mp4
0175_perspective-left_take-1_trimmed-teapot-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot sits on the black platform. The teapot rotates slowly clockwise on the black platform.,Solid Mechanics,0175_perspective-left_trimmed-teapot-rotates.mp4
0176_perspective-center_take-1_trimmed-teapot-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot sits on the black platform. The teapot rotates slowly clockwise on the black platform.,Solid Mechanics,0176_perspective-center_trimmed-teapot-rotates.mp4
0177_perspective-right_take-1_trimmed-teapot-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot sits on the black platform. The teapot rotates slowly clockwise on the black platform.,Solid Mechanics,0177_perspective-right_trimmed-teapot-rotates.mp4
0178_perspective-left_take-1_trimmed-two-balls-pass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The two black pipes are on opposite sides of the light-colored wooden table, but offset of each other. The brown and the grey tennis balls roll with high speed straight out of the two black pipes.",Solid Mechanics,0178_perspective-left_trimmed-two-balls-pass.mp4
0179_perspective-center_take-1_trimmed-two-balls-pass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The two black pipes are on opposite sides of the light-colored wooden table, but offset of each other. The brown and the grey tennis balls roll with high speed straight out of the two black pipes.",Solid Mechanics,0179_perspective-center_trimmed-two-balls-pass.mp4
0180_perspective-right_take-1_trimmed-two-balls-pass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The two black pipes are on opposite sides of the light-colored wooden table, but offset of each other. The brown and the grey tennis balls roll with high speed straight out of the two black pipes.",Solid Mechanics,0180_perspective-right_trimmed-two-balls-pass.mp4
0181_perspective-left_take-1_trimmed-unstable-block-stack.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow block is balanced on the red block, forming an L shape. The blue wooden block is placed by the orange-black grabber tool atop the yellow block.",Solid Mechanics,0181_perspective-left_trimmed-unstable-block-stack.mp4
0182_perspective-center_take-1_trimmed-unstable-block-stack.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow block is balanced on the red block, forming an L shape. The blue wooden block is placed by the orange-black grabber tool atop the yellow block.",Solid Mechanics,0182_perspective-center_trimmed-unstable-block-stack.mp4
0183_perspective-right_take-1_trimmed-unstable-block-stack.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The yellow block is balanced on the red block, forming an L shape. The blue wooden block is placed by the orange-black grabber tool atop the yellow block.",Solid Mechanics,0183_perspective-right_trimmed-unstable-block-stack.mp4
0184_perspective-left_take-1_trimmed-water-in-juice.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The glass is filled with some grapefruit juice. The glass beverage dispenser pours water into the glass.,Fluid Dynamics,0184_perspective-left_trimmed-water-in-juice.mp4
